configuration_id,group,control,mode,max_wait_bars,tolerance,retrace_pct,return_percent,annualized_return_percent,final_balance,maximum_drawdown_percent,profit_factor,win_rate_percent,average_trade,exposure_percent,fees,trades,blocked_entries,ema_signals,confirmed_pullbacks,confirmation_rate_percent,timeout_count,cancelled_count,average_wait_bars,median_wait_bars,average_entry_improvement_percent,median_entry_improvement_percent,worst_entry_deterioration_percent,worse_entry_count,worse_entry_percent,retained_trades_percent,control_return_percent,control_maximum_drawdown_percent,control_profit_factor,control_trades,passes_primary_filter,profitable_walk_forward_windows,walk_forward_windows_better_than_control,compounded_walk_forward_return_percent,median_walk_forward_profit_factor,worst_walk_forward_return_percent,median_walk_forward_return_delta_percent,passes_success_criteria
PERCENT_RETRACE|wait=2|tol=-|retrace=0.0025,atr_pullback,atr,PERCENT_RETRACE,2,,0.0025,3.267196845466901,2.1205892893559453,1032.671968454669,26.014625021173245,1.043096403432759,34.04255319148936,0.6951482649929577,17.416232315711095,98.91802262022023,47,2,138,49,35.507246376811594,87,2,1.3265306122448979,1,0.5902618112198663,0.4069589070762115,0.25048575508579296,0,0.0,36.71875,-40.35102644737128,51.708882561148904,0.7623025578428135,128,False,1,3,-9.420328268760535,0.5480836612554448,-13.84935816424164,11.105504412137556,False
PERCENT_RETRACE|wait=2|tol=-|retrace=0.0025,adx_pullback,adx,PERCENT_RETRACE,2,,0.0025,-11.664733685881753,-7.776520170797719,883.3526631411825,24.609045391385123,0.7828188667626548,31.03448275862069,-4.02232196064888,9.113924050632912,56.416204990445706,29,20,138,49,35.507246376811594,87,2,1.3265306122448979,1,0.6672071200444482,0.4478493586652561,0.2551982601577725,0,0.0,40.27777777777778,-17.29566320602254,40.80885771074259,0.8606671668162691,72,False,2,2,-14.59819966708552,0.6066464531854184,-8.780915612126467,-0.7974102837143615,False
PERCENT_RETRACE|wait=2|tol=-|retrace=0.0025,atr_adx_pullback,atr_adx,PERCENT_RETRACE,2,,0.0025,-7.434791756507672,-4.917559518336589,925.6520824349233,24.15912686443438,0.8546537118575966,33.33333333333333,-2.753626576484319,8.987341772151899,54.549466437998795,27,22,138,49,35.507246376811594,87,2,1.3265306122448979,1,0.6682409837386971,0.4478493586652561,0.2551982601577725,0,0.0,39.705882352941174,-0.8169453236379354,38.5718781060893,0.9934681362662444,68,False,2,1,-10.508727011989238,0.6085263226295066,-8.156315856746085,-9.819390520717512,False
PERCENT_RETRACE|wait=3|tol=-|retrace=0.0025,pullback,baseline,PERCENT_RETRACE,3,,0.0025,-13.40171254964265,-8.96423461118494,865.9828745035735,36.84828265771867,0.87820854983885,28.35820895522388,-2.000255604424278,22.12211466865227,130.83268907864868,67,0,138,67,48.55072463768116,68,3,1.7761194029850746,2,0.6131612348866919,0.4432987140764549,0.25048575508579296,0,0.0,48.55072463768116,-53.786361983894245,62.371252606419006,0.6736592530646253,138,False,1,3,-25.25979185138847,0.47301176091018726,-22.888113579114442,12.979256788908994,False
PERCENT_RETRACE|wait=3|tol=-|retrace=0.0025,atr_pullback,atr,PERCENT_RETRACE,3,,0.0025,-1.1393021840470283,-0.7451062915624473,988.6069781595297,34.01748775347018,0.989666298307135,29.6875,-0.17801596625734462,21.846612062546537,140.09149506361922,64,3,138,67,48.55072463768116,68,3,1.7761194029850746,2,0.5980462786011926,0.4372327835248996,0.25048575508579296,0,0.0,50.0,-40.35102644737128,51.708882561148904,0.7623025578428135,128,True,1,3,-15.136221433085185,0.4783568193619978,-19.055482403995484,5.899380172383712,False
PERCENT_RETRACE|wait=3|tol=-|retrace=0.0025,adx_pullback,adx,PERCENT_RETRACE,3,,0.0025,-10.461914688182185,-6.958804453004996,895.3808531181782,29.56599489678836,0.862260842676646,30.76923076923077,-2.682542227739019,12.844378257632167,76.45294204084209,39,28,138,67,48.55072463768116,68,3,1.7761194029850746,2,0.6754398963578045,0.48199715412740346,0.2551982601577725,0,0.0,54.166666666666664,-17.29566320602254,40.80885771074259,0.8606671668162691,72,True,1,1,-13.757443829054283,0.6772750025476064,-18.893703195033336,-8.137969985328642,False
PERCENT_RETRACE|wait=3|tol=-|retrace=0.0025,atr_adx_pullback,atr_adx,PERCENT_RETRACE,3,,0.0025,2.216774207053129,1.441383340723501,1022.1677420705313,29.145658478609388,1.030912046101511,33.33333333333333,0.6157706130703073,12.568875651526435,79.19114112558714,36,31,138,67,48.55072463768116,68,3,1.7761194029850746,2,0.6537587514172876,0.47501473775396796,0.2551982601577725,0,0.0,52.94117647058824,-0.8169453236379354,38.5718781060893,0.9934681362662444,68,True,1,1,-1.5454053940872847,0.6772750025476064,-11.830084684854933,-12.79769934522833,False
PERCENT_RETRACE|wait=5|tol=-|retrace=0.0025,pullback,baseline,PERCENT_RETRACE,5,,0.0025,-21.698666146186202,-14.756226937419992,783.013338538138,42.006107308465225,0.8274172129538994,27.500000000000004,-2.7123332682732793,24.653760238272522,150.94232633350504,80,0,138,80,57.971014492753625,55,3,2.2125,2.0,0.6159847127694962,0.4571207106924269,0.25048575508579296,0,0.0,57.971014492753625,-53.786361983894245,62.371252606419006,0.6736592530646253,138,True,2,3,-20.240336343082287,0.8696621374548343,-26.034349386174643,7.2093280868609355,False
PERCENT_RETRACE|wait=5|tol=-|retrace=0.0025,atr_pullback,atr,PERCENT_RETRACE,5,,0.0025,-10.611113306998618,-7.060026369898631,893.8888669300138,41.660011057165946,0.9171733466772707,28.57142857142857,-1.3780666632465752,24.378257632166793,162.83717724652902,77,3,138,80,57.971014492753625,55,3,2.2125,2.0,0.6035316378523073,0.4478493586652561,0.25048575508579296,0,0.0,60.15625,-40.35102644737128,51.708882561148904,0.7623025578428135,128,True,2,3,-9.436880056668562,0.8696621374548343,-24.859844916249504,0.0950176601296917,True
PERCENT_RETRACE|wait=5|tol=-|retrace=0.0025,adx_pullback,adx,PERCENT_RETRACE,5,,0.0025,-20.185211532858567,-13.68438217296173,798.1478846714143,37.43336055850748,0.7634710353881131,29.545454545454547,-4.587548075649675,14.04318689501117,83.35707951601252,44,36,138,80,57.971014492753625,55,3,2.2125,2.0,0.6658611036046409,0.4844619542696297,0.2551982601577725,0,0.0,61.111111111111114,-17.29566320602254,40.80885771074259,0.8606671668162691,72,False,2,2,-15.926012442113457,0.5482976832365487,-18.610254222458092,-9.335059248867127,False
